Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-28 12:34:51,2018-04-28 12:34:51,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-62,Chrome 65.0.3325.181,,2018-04-28 12:34:51,2018-04-28 12:35:02,11.944s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-28 12:34:51,2018-04-28 12:34:57,6.345s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:57,2018-04-28 12:34:57,0.217s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:34:57,2018-04-28 12:34:57,0.240s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:57,2018-04-28 12:34:58,0.112s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-28 12:34:58,2018-04-28 12:34:59,1.451s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:59,2018-04-28 12:34:59,0.097s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:34:59,2018-04-28 12:35:00,0.736s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:35:00,2018-04-28 12:35:02,2.002s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:35:02,2018-04-28 12:35:02,0.102s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-28 12:35:02,2018-04-28 12:35:02,0.055s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:35:02,2018-04-28 12:35:02,0.465s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-28 12:35:02,2018-04-28 12:35:02,0.000s,PASSED
,,,,,,
Test Cases/Smoke/TC-68,Chrome 65.0.3325.181,,2018-04-28 12:35:02,2018-04-28 12:35:11,8.487s,FAILED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-28 12:35:02,2018-04-28 12:35:09,6.093s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:35:09,2018-04-28 12:35:09,0.177s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:35:09,2018-04-28 12:35:09,0.265s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:35:09,2018-04-28 12:35:09,0.098s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:35:09,2018-04-28 12:35:11,1.756s,FAILED
Start listener action : AfterTestCaseCloseBrowser,Chrome 65.0.3325.181,,2018-04-28 12:35:11,2018-04-28 12:35:11,0.001s,PASSED
,,,,,,
Test Cases/Smoke/TC-86,Chrome 65.0.3325.181,,2018-04-28 12:35:11,2018-04-28 12:35:27,15.586s,PASSED
Start listener action : BeforeTestCaseOpenBrowser,Chrome 65.0.3325.181,,2018-04-28 12:35:11,2018-04-28 12:35:18,7.162s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:35:18,2018-04-28 12:35:18,0.153s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:35:18,2018-04-28 12:35:19,0.225s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:35:19,2018-04-28 12:35:19,0.132s,PASSED
scrollToElement,Chrome 65.0.3325.181,,2018-04-28 12:35:19,2018-04-28 12:35:20,1.428s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:35:20,2018-04-28 12:35:20,0.086s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:35:20,2018-04-28 12:35:21,0.687s,PASSED
click,Chrome 65.0.3325.181,,2018-04-28 12:35:21,2018-04-28 12:35:23,1.655s,PASSED
focus,Chrome 65.0.3325.181,,2018-04-28 12:35:23,2018-04-28 12:35:23,0.055s,PASSED
delay,Chrome 65.0.3325.181,,2018-04-28 12:35:23,2018-04-28 12:35:26,3.002s,PASSED
setText,Chrome 65.0.3325.181,,2018-04-28 12:35:26,2018-04-28 12:35:26,0.183s,PASSED
